,0,600000.XSHG,600016.XSHG,600019.XSHG,600028.XSHG,600029.XSHG,600030.XSHG,600036.XSHG,600048.XSHG,600050.XSHG,600104.XSHG,600111.XSHG,600276.XSHG,600309.XSHG,600340.XSHG,600519.XSHG,600547.XSHG,600585.XSHG,600606.XSHG,600690.XSHG,600703.XSHG,600887.XSHG,600958.XSHG,600999.XSHG,601006.XSHG,601088.XSHG,601166.XSHG,601169.XSHG,601186.XSHG,601211.XSHG,601229.XSHG,601288.XSHG,601318.XSHG,601328.XSHG,601336.XSHG,601360.XSHG,601390.XSHG,601398.XSHG,601601.XSHG,601628.XSHG,601668.XSHG,601688.XSHG,601766.XSHG,601800.XSHG,601818.XSHG,601857.XSHG,601878.XSHG,601881.XSHG,601988.XSHG,601989.XSHG,603993.XSHG,
2014/9/19,2014/9/19,1492278,2710604,1642428,9128214,702265,981466,2062894,1070699,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478647,3270905,110058,26853,1709251,26461088,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19574232,1551215,196842,141326222
2014/9/26,2014/9/26,1492278,2710604,1642428,9128214,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478647,3270905,110058,26853,1709251,26461088,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19574232,1551215,196842,141327921
2014/9/30,2014/9/30,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/10/10,2014/10/10,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/10/17,2014/10/17,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/10/24,2014/10/24,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/10/31,2014/10/31,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/11/7,2014/11/7,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1561259,196842,141365725
2014/11/14,2014/11/14,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1613810,196842,141418276
2014/11/21,2014/11/21,1492278,2710607,1642428,9128216,702265,981466,2062894,1072398,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1613810,196842,141418276
2014/11/28,2014/11/28,1492278,2710607,1642428,9128216,702265,981466,2062894,1072662,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,272084,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471778,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19591296,1634262,196842,141438992
2014/12/5,2014/12/5,1492278,2710607,1642428,9128216,702265,981466,2062894,1072975,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471792,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19692564,1634262,196842,141542187
2014/12/12,2014/12/12,1492278,2710607,1642428,9128216,702265,981466,2062894,1072975,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,110058,26853,1709251,26471792,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19692564,1634262,196842,141542187
2014/12/19,2014/12/19,1492278,2710607,1642428,9128216,702265,981466,2062894,1072975,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,208544,26853,1709251,26471792,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19692564,1634262,196842,141640673
2014/12/26,2014/12/26,1492278,2710607,1642428,9128216,702265,981466,2062894,1072975,2119660,924242,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,478648,3270905,208544,26853,1709251,26471792,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,19692564,1634262,196842,141640673
2014/12/31,2014/12/31,1492278,2721952,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,516838,3270905,208544,26853,1709251,26670016,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20510888,1634262,196842,143033551
2015/1/9,2015/1/9,1492278,2721952,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,26853,1709251,26670016,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20510888,1634262,196842,143058346
2015/1/16,2015/1/16,1492278,2721952,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26670016,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20510888,1634262,196842,143061758
2015/1/23,2015/1/23,1492278,2721952,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,216602,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26670016,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20510888,1795786,196842,143223282
2015/1/30,2015/1/30,1492278,2721952,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,237038,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26670016,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20510888,1795786,196842,143243718
2015/2/6,2015/2/6,1492278,2729703,1642428,9276696,702265,981466,2062894,1072975,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,237038,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26801508,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20674872,1795786,196842,143546945
2015/2/13,2015/2/13,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20674872,1795786,196842,143980357
2015/2/17,2015/2/17,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20674872,1795786,196842,143980357
2015/2/27,2015/2/27,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,20674872,1795786,196842,143980357
2015/3/6,2015/3/6,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1041690,134974,3981036,16192208,,,21076552,1795786,196842,144382037
2015/3/13,2015/3/13,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1041690,1174724,3981036,16192208,,,21076552,1795786,196842,145421787
2015/3/20,2015/3/20,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,,466110,1486679,1649104,1617962,896769,1026125,,,28416352,541633,3270905,208544,30265,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145557997
2015/3/27,2015/3/27,1492278,2729705,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,38982,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145825964
2015/4/3,2015/4/3,1492278,2729710,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145826435
2015/4/10,2015/4/10,1492278,2729710,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145826435
2015/4/17,2015/4/17,1492278,2729710,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145826435
2015/4/24,2015/4/24,1492278,2729710,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145826435
2015/4/30,2015/4/30,1492278,2729715,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,132288,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145826440
2015/5/8,2015/5/8,1492278,2729715,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,147947,149624,216233,264576,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,28416352,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,145958728
2015/5/15,2015/5/15,1492278,2729715,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,221920,149624,216233,264576,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,147021877
2015/5/22,2015/5/22,1492278,2729715,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,221920,149624,216233,264576,114200,142307,399970,51832,273684,231265,300782,100000,466110,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,1177900,1174724,3981036,16192208,,,21076552,1795786,196842,147021877
2015/5/29,2015/5/29,1492278,2729715,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,221920,149624,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,560000,2291769,1174724,3981036,16192208,,,21076552,1795786,196842,148450729
2015/6/5,2015/6/5,1492278,2732800,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,221920,149624,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,546000,2291769,1174724,3981036,16192208,,,21076552,1795786,196842,148439814
2015/6/12,2015/6/12,1492278,2732800,1642428,9555777,702265,981466,2062894,1073365,2119660,1102557,221920,149624,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,546000,2291769,1174724,3981036,16192208,,,21076552,1795786,196842,148439814
2015/6/19,2015/6/19,1492278,2732800,1642428,9555777,702265,981466,2062894,1073378,2119660,1102557,221920,194512,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,546000,2291769,1174724,3981036,16192208,,,21076552,1795786,196842,148484715
2015/6/26,2015/6/26,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194512,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,152500,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,196842,148859855
2015/7/3,2015/7/3,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194512,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,152500,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2985322,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,203698,148859855
2015/7/10,2015/7/10,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194512,216233,264576,114200,142307,399970,51832,273684,231265,601565,100000,480310,1486679,1649104,1617962,1056019,1026125,152500,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2989973,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,252132,148864506
2015/7/17,2015/7/17,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194839,216233,264576,125620,142307,399970,51832,547368,231265,601565,100000,480310,1486679,1649104,1617962,1267223,1026125,152500,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2989973,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,252132,149361141
2015/7/24,2015/7/24,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194839,216233,264576,125620,142307,399970,51832,547737,231265,601565,100000,480310,1486679,1649104,1617962,1267223,1026125,152500,,29405528,541633,3270905,208544,39448,1709251,26961220,628670,2082353,2989973,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,252132,149361510
2015/7/31,2015/7/31,1492278,2955177,1642428,9555777,702265,981466,2062894,1075269,2119660,1102557,221920,194839,216233,264576,125620,142307,399970,51832,547737,231265,601565,100000,480310,1486679,1649104,1617962,1267223,1026125,152500,,29405528,1083266,3270905,208544,39448,1709251,26961220,628670,2082353,2989973,544372,2291769,1174724,3981036,16192208,,,21076552,1795786,252132,149903143
